Date,Value,RD1_Value,RD_P1_Value,RD_B1_Value,RD2_Value,RD_P2_Value,RD_B2_Value,RD3_Value,RD_P3_Value,RD_B3_Value,RD5_Value,RD_P5_Value,RD_B5_Value,RD10_Value,RD_P10_Value,RD_B10_Value,RD30_Value,RD_P30_Value,RD_B30_Value,Log_Return_1_Value,Log_Return_2_Value,Log_Return_3_Value,Log_Return_5_Value,Log_Return_10_Value,Log_Return_30_Value
2014-08-11,102.11,0.27,0.265121759623,1,-0.07,-0.0685065570562,0,-0.26,-0.253980658396,0,-0.34,-0.33186920449,0,0.33,0.32422872863,1,0.74,0.729999013515,1,0.0026477093183,-0.000685300335205,-0.00254303736423,-0.00332421111746,0.00323704240676,0.00727347417314
2014-08-12,102.19,0.08,0.0783468808148,1,0.35,0.343676355067,1,0.00999999999999,0.00978665100802,1,-0.65,-0.632049786075,0,0.05,0.0489524182495,1,0.89,0.878578479763,1,0.000783162056671,0.00343087137497,9.78617214657e-05,-0.00634055677357,0.00048940440462,0.00874741436948
2014-08-13,102.37,0.18,0.176142479695,1,0.26,0.254627362648,1,0.53,0.520424194815,1,0.0,0.0,0,-0.43,-0.418287937743,0,0.84,0.827341672412,1,0.00175987530756,0.00254303736423,0.00519074668253,0.0,-0.00419165208939,0.00823937961855
2014-08-14,102.45,0.08,0.0781478948911,1,0.26,0.254428026226,1,0.34,0.332974243463,1,0.27,0.264239577217,1,-0.38,-0.369541962462,0,0.69,0.678066037736,1,0.000781173753229,0.00254104906079,0.00332421111746,0.00263891078226,-0.00370226455619,0.0067577750931
2014-08-15,102.36,-0.09,-0.0878477306003,0,-0.01,-0.00976848686139,0,0.17,0.166356786378,1,0.52,0.510604870385,1,-0.11,-0.107348492242,0,0.17,0.166356786378,1,-0.000878863393321,-9.76896400915e-05,0.00166218566747,0.00509305704244,-0.00107406152004,0.00166218566747
2014-08-18,102.55,0.19,0.185619382571,1,0.1,0.0976085895559,1,0.18,0.175832763505,1,0.44,0.430907844481,1,0.1,0.0976085895559,1,0.7,0.687285223368,1,0.0018544732268,0.000975609833481,0.00175678358671,0.00429982095094,0.000975609833481,0.00684934184557
2014-08-19,102.82,0.27,0.263286201853,1,0.46,0.449394294646,1,0.37,0.361151781357,1,0.63,0.616498678931,1,-0.02,-0.0194476857254,0,1.27,1.25061546036,1,0.00262940210897,0.00448387533577,0.00360501194245,0.00614606100324,-0.00019449577033,0.012428598601
2014-08-20,103.32,0.5,0.486286714647,1,0.77,0.750853242321,1,0.96,0.937866354045,1,0.95,0.928006251832,1,0.95,0.928006251832,1,1.63,1.60291080736,1,0.00485108160028,0.00748048370925,0.00933495693605,0.00923726729596,0.00923726729596,0.0159019984246
2014-08-21,103.79,0.47,0.454897406117,1,0.97,0.943396226415,1,1.24,1.20916626036,1,1.34,1.30795510005,1,1.61,1.57565081229,1,2.5,2.46816072663,1,0.00453865874956,0.00938974034984,0.0120191424588,0.0129947522923,0.0156336630745,0.0243819372785
2014-08-22,104.1,0.31,0.298680026978,1,0.78,0.75493612079,1,1.28,1.2448939895,1,1.74,1.69988276671,1,2.26,2.21916732129,1,2.8,2.76406712734,1,0.00298234864373,0.00752100739328,0.0123720889936,0.0168559643293,0.0219490213718,0.0272655643663
2014-08-25,104.0475,-0.0525,-0.0504322766571,0,0.2575,0.248097119183,1,0.7275,0.70412311266,1,1.4975,1.4602632862,1,1.9375,1.89746351973,1,2.4775,2.43920448951,1,-0.00050444998007,0.00247789866366,0.00701655741321,0.0144970411225,0.0187968620734,0.0240993096894
2014-08-26,104.03,-0.0175,-0.0168192412119,0,-0.07,-0.0672430355427,0,0.24,0.231236149918,1,1.21,1.17681384945,1,1.84,1.80056757021,1,2.33,2.29105211406,1,-0.000168206558049,-0.000672656538119,0.00230969210561,0.0116994324554,0.0178454934587,0.0226520160283
2014-08-27,103.93,-0.1,-0.0961261174661,0,-0.1175,-0.112929190994,0,-0.17,-0.16330451489,0,0.61,0.59039876113,1,1.56,1.52388395038,1,2.26,2.22287793843,1,-0.000961723482474,-0.00112993004052,-0.00163438002059,0.00588662737269,0.0151238946687,0.0219853213133
2014-08-28,103.75,-0.18,-0.173193495622,0,-0.28,-0.269153128905,0,-0.2975,-0.285927100603,0,-0.04,-0.0385393583197,0,1.3,1.26891166423,1,2.2,2.16642048252,1,-0.00173343648952,-0.002695159972,-0.00286336653005,-0.00038546786639,0.0126092844259,0.0214328710844
2014-08-29,103.88,0.13,0.125301204819,1,-0.05,-0.0481093043395,0,-0.15,-0.144189176199,0,-0.22,-0.211335254563,0,1.52,1.48495506057,1,2.49,2.45586349739,1,0.00125222768374,-0.000481208805783,-0.00144293228826,-0.00211558882638,0.014740375503,0.0242619198301
2014-09-02,105.14,1.26,1.21293800539,1,1.39,1.33975903614,1,1.21,1.16424516501,1,1.0925,1.05000120137,1,2.59,2.52559726962,1,3.81,3.759992105,1,0.0120564085968,0.0133086362805,0.011575199791,0.0104452697504,0.0249423108729,0.0369102779311
2014-09-03,104.93,-0.21,-0.199733688415,0,1.05,1.01078167116,1,1.18,1.13734939759,1,0.9,0.865135057195,1,2.11,2.05212993581,1,3.43,3.37931034483,1,-0.00199933422148,0.0100570743753,0.011309302059,0.00861414208702,0.0203135745425,0.033234662688
2014-09-04,105.12,0.19,0.18107309635,1,-0.02,-0.0190222560396,0,1.24,1.19368502118,1,1.19,1.14500144328,1,1.8,1.74216027875,1,3.6,3.54609929078,1,0.00180909356648,-0.000190240655002,0.0118661679418,0.011384959136,0.0172715865087,0.0348467313302
2014-09-05,104.89,-0.23,-0.218797564688,0,-0.04,-0.0381206518632,0,-0.25,-0.237778200495,0,1.14,1.09879518072,1,1.1,1.05983235379,1,3.12,3.06573646458,1,-0.00219037276279,-0.000381279196307,-0.00238061341779,0.0109280228627,0.0105425549963,0.0301968167697
2014-09-08,105.39,0.5,0.476689865573,1,0.27,0.256849315068,1,0.46,0.438387496426,1,1.51,1.45360030805,1,1.29,1.23919308357,1,3.57,3.50618738951,1,0.00475557297233,0.00256520020954,0.00437429377603,0.0144313681513,0.0123157793249,0.0344612064717
2014-09-09,106.23,0.84,0.797039567321,1,1.34,1.27752883974,1,1.11,1.05593607306,1,1.09,1.03671295416,1,2.1825,2.097599654,1,4.45,4.37217528002,1,0.00793879984608,0.0126943728184,0.0105040000556,0.0103137594006,0.0207590291511,0.0427929336312
2014-09-10,106.68,0.45,0.423609149958,1,1.29,1.22402504981,1,1.79,1.70654971875,1,1.75,1.66777851901,1,2.65,2.54734211285,1,4.54,4.44487957705,1,0.00422714452189,0.012165944368,0.0169215173403,0.016540238144,0.025154380231,0.0434892780943
2014-09-11,106.82,0.14,0.131233595801,1,0.59,0.555398663278,1,1.43,1.3568649777,1,1.7,1.61719939117,1,2.89,2.78071779082,1,4.02,3.91050583658,1,0.00131147559781,0.0055386201197,0.0134774199658,0.0160426201753,0.0274275793113,0.0383598218906
2014-09-12,107.37,0.55,0.514884853024,1,0.69,0.646794150731,1,1.14,1.07314317989,1,2.48,2.36438173324,1,3.62,3.48915662651,1,4.54,4.41505397258,1,0.00513563853442,0.00644711413223,0.0106742586541,0.0233686314725,0.0342966543352,0.0432036742049
2014-09-15,107.24,-0.13,-0.121076650834,0,0.42,0.393184796855,1,0.56,0.524934383202,1,1.85,1.75538476136,1,3.36,3.23450134771,1,4.77,4.65502098175,1,-0.00121150007829,0.00392413845613,0.00523561405394,0.0174015584219,0.0318329265732,0.0454992405561
2014-09-16,107.18,-0.06,-0.0559492726594,0,-0.19,-0.176958181988,0,0.36,0.337015540161,1,0.95,0.894285983244,1,2.04,1.94027011604,1,4.73,4.61688628599,1,-0.000559649301054,-0.00177114937934,0.00336448915508,0.00890310927478,0.0192168686754,0.0451347893818
2014-09-17,107.49,0.31,0.28923306587,1,0.25,0.233121969414,1,0.12,0.111763062308,1,0.81,0.759280089989,1,2.56,2.43972171924,1,4.65,4.52158693116,1,0.00288815591827,0.00232850661721,0.00111700653893,0.00756412067116,0.0241043588152,0.0442234375873
2014-09-18,108.65,1.16,1.07917015536,1,1.47,1.37152453816,1,1.41,1.3148079075,1,1.83,1.71316232915,1,3.53,3.35806697108,1,6.28,6.13460974895,1,0.0107338867175,0.0136220426357,0.0130623933347,0.0169865317908,0.0330291519661,0.0595380057708
2014-09-19,108.98,0.33,0.303727565578,1,1.49,1.38617545818,1,1.8,1.67941780183,1,1.61,1.49948775263,1,4.09,3.89932310039,1,6.8,6.65492268546,1,0.00303267245251,0.01376655917,0.0166547150882,0.0148835657089,0.0382521971814,0.0644284152523
2014-09-22,109.01,0.03,0.0275279867866,1,0.36,0.331339162448,1,1.52,1.41408503117,1,1.77,1.65050354345,1,3.62,3.4348609925,1,7.17,7.04045561665,1,0.000275241985315,0.00330791443783,0.0140418011553,0.0163703077725,0.0337718661944,0.0680366668911
2014-09-23,108.86,-0.15,-0.137602054857,0,-0.12,-0.110111947146,0,0.21,0.193281178095,1,1.68,1.56745661504,1,2.63,2.47576014309,1,6.75,6.61051806875,1,-0.00137696813421,-0.0011017261489,0.00193094630362,0.0155529889393,0.0244560982141,0.0640119894386
2014-09-24,108.8,-0.06,-0.0551166636046,0,-0.21,-0.1926428768,0,-0.18,-0.165167920719,0,1.31,1.21871802028,1,2.12,1.98725159355,1,6.61,6.46834328212,1,-0.000551318584212,-0.00192828671842,-0.00165304473311,0.0121135144369,0.019677635108,0.0626775087977
2014-09-25,108.72,-0.08,-0.0735294117647,0,-0.14,-0.128605548411,0,-0.29,-0.266030639391,0,0.07,0.0644270593649,1,1.9,1.77869312863,1,6.35,6.20298915698,1,-0.000735564578954,-0.00128688316317,-0.00266385129738,0.00064406314045,0.0176305949313,0.0601820689112
2014-09-26,109.2,0.48,0.441501103753,1,0.4,0.367647058824,1,0.34,0.312327760426,1,0.22,0.201871903101,1,1.83,1.7043867002,1,6.75,6.58857979502,1,0.00440529346792,0.00366972888896,0.00311841030475,0.00201668415585,0.0169002498648,0.0638061886259
2014-09-29,109.36,0.16,0.14652014652,1,0.64,0.588668138337,1,0.56,0.514705882353,1,0.35,0.321071461334,1,2.12,1.97687430063,1,7.0,6.83860883157,1,0.00146412910489,0.00586942257281,0.00513385799385,0.00320557127543,0.0195758790479,0.0661491811241
2014-09-30,109.7,0.34,0.310899780541,1,0.5,0.457875457875,1,0.98,0.901398086829,1,0.84,0.771633290465,1,2.52,2.35118492256,1,7.15,6.97220867869,1,0.00310417486549,0.00456830397038,0.0089735974383,0.00768671427513,0.0232397032145,0.0673988827628
2014-10-01,109.59,-0.11,-0.100273473108,0,0.23,0.210314557425,1,0.39,0.357142857143,1,0.79,0.726102941176,1,2.1,1.95367010885,1,6.77,6.58432211632,1,-0.00100323780588,0.00210093705961,0.0035650661645,0.00723479505346,0.0193483094903,0.0637662428479
2014-10-02,108.5,-1.09,-0.994616297107,0,-1.2,-1.09389243391,0,-0.86,-0.786393562546,0,-0.22,-0.202354672553,0,-0.15,-0.138057984353,0,5.18,5.0135501355,1,-0.00999595649479,-0.0109991943007,-0.00789501943518,-0.00202559686237,-0.00138153372192,0.0489192047529
2014-10-03,109.76,1.26,1.16129032258,1,0.17,0.155123642668,1,0.06,0.0546946216955,1,0.56,0.512820512821,1,0.78,0.715727656451,1,5.97,5.75199922921,1,0.0115459909971,0.00155003450227,0.000546796696391,0.00511510066677,0.00713178482262,0.0559265370004
2014-10-06,109.18,-0.58,-0.528425655977,0,0.68,0.626728110599,1,-0.41,-0.374121726435,0,-0.18,-0.164594001463,0,0.17,0.155948995505,1,5.08,4.87992315082,1,-0.00529826762396,0.0062477233731,-0.00374823312169,-0.00164729606208,0.00155827521334,0.0476459207327
2014-10-07,108.31,-0.87,-0.796849239788,0,-1.45,-1.32106413994,0,-0.19,-0.175115207373,0,-1.39,-1.26709206928,0,-0.55,-0.505236083042,0,4.2625,4.09668660948,1,-0.00800041050597,-0.0132986781299,-0.00175268713287,-0.0127518814335,-0.00506516715841,0.0401499602068
2014-10-08,108.28,-0.03,-0.0276982734743,0,-0.9,-0.82432679978,0,-1.48,-1.34839650146,0,-1.31,-1.19536454056,0,-0.52,-0.477941176471,0,4.25,4.08535999231,1,-0.000277021101545,-0.00827743160751,-0.0135756992315,-0.0120256647292,-0.00479086967574,0.0400411456633
2014-10-09,107.91,-0.37,-0.341706686369,0,-0.4,-0.36931031299,0,-1.27,-1.16321670636,0,-0.59,-0.543778801843,0,-0.81,-0.745033112583,0,3.98,3.82950062542,1,-0.00342291837046,-0.003699939472,-0.011700349978,-0.00545262660487,-0.00747822346725,0.0375799507753
2014-10-10,107.91,0.0,0.0,0,-0.37,-0.341706686369,0,-0.4,-0.36931031299,0,-1.85,-1.68549562682,0,-1.29,-1.18131868132,0,4.16,4.00963855422,1,0.0,-0.00342291837046,-0.003699939472,-0.0169986176019,-0.0118835169352,0.0393133872648
2014-10-13,107.35,-0.56,-0.518950977667,0,-0.56,-0.518950977667,0,-0.93,-0.858884373846,0,-1.83,-1.67613115955,0,-2.01,-1.83796634967,0,3.47,3.34039276088,1,-0.00520302205085,-0.00520302205085,-0.00862594042131,-0.0169033720288,-0.0185506680909,0.0328581375302
2014-10-14,107.06,-0.29,-0.270144387517,0,-0.85,-0.787693448244,0,-0.85,-0.787693448244,0,-1.25,-1.1540947281,0,-2.64,-2.4065633546,0,1.92,1.8261365798,1,-0.00270509935955,-0.00790812141041,-0.00790812141041,-0.0116080608824,-0.0243599423159,0.0180966295739
2014-10-15,106.21,-0.85,-0.79394731926,0,-1.14,-1.06194690265,0,-1.7,-1.57538689649,0,-2.07,-1.9117103805,0,-3.38,-3.08422301305,0,1.28,1.21986085962,1,-0.00797115863179,-0.0106762579913,-0.0158792800422,-0.0193021984127,-0.0313278631419,0.0121248051636
2014-10-16,106.09,-0.12,-0.112983711515,0,-0.97,-0.906033999626,0,-1.26,-1.17373078714,0,-1.82,-1.68659067742,0,-2.41,-2.22119815668,0,0.97,0.922754946728,1,-0.00113047586227,-0.00910163449406,-0.0118067338536,-0.0170097559045,-0.0224623825093,0.00918523573488
2014-10-17,106.66,0.57,0.537279668206,1,0.45,0.423688918181,1,-0.4,-0.373622267887,0,-1.25,-1.15837271801,0,-3.1,-2.82434402332,0,1.77,1.68748212413,1,0.00535841470128,0.00422793883901,-0.00374321979278,-0.0116513412032,-0.0286499588051,0.0167340231989
2014-10-20,106.89,0.23,0.215638477405,1,0.8,0.754076727307,1,0.68,0.640241031918,1,-0.46,-0.428504890545,0,-2.29,-2.09745374611,0,1.5,1.42328494165,1,0.0021540631134,0.00751247781467,0.00638200195241,-0.00429425603894,-0.0211976280678,0.01413251334
2014-10-21,106.71,-0.18,-0.168397417906,0,0.05,0.0468779298706,1,0.62,0.584409463663,1,-0.35,-0.326919484401,0,-1.6,-1.47724125196,0,0.48,0.451849759955,1,-0.00168539365738,0.000468669456017,0.00582708415729,-0.00327455033676,-0.0148826112192,0.00450831983655
2014-10-22,107.22,0.51,0.477930840596,1,0.33,0.308728599495,1,0.56,0.525032814551,1,1.01,0.950946238584,1,-1.06,-0.978943479867,0,0.54,0.506186726659,1,0.00476792377092,0.00308253011354,0.00523659322694,0.00946453206594,-0.00983766634671,0.00504909908558
2014-10-23,108.14,0.92,0.858048871479,1,1.43,1.34008059226,1,1.25,1.16942651324,1,2.05,1.93232161372,1,0.23,0.213140580113,1,1.32,1.23572364726,1,0.00854388555447,0.0133118093254,0.011626415668,0.0191388934827,0.00212913757822,0.0122815090422
2014-10-24,108.17,0.03,0.0277418161642,1,0.95,0.886028725984,1,1.46,1.36819417112,1,1.51,1.41571348209,1,0.26,0.240941525345,1,0.8,0.745087082053,1,0.000277379688339,0.00882126524281,0.0135891890137,0.0140578584697,0.00240651726656,0.00742325019615
2014-10-27,107.71,-0.46,-0.42525654063,0,-0.43,-0.397632698354,0,0.49,0.457004290244,1,0.82,0.767143792684,1,0.36,0.33535165347,1,0.47,0.438269302499,1,-0.00426163327952,-0.00398425359118,0.00455963196329,0.00764216207682,0.00334790603789,0.00437311699492
2014-10-28,108.01,0.3,0.278525670783,1,-0.16,-0.14791531848,0,-0.13,-0.120214536712,0,1.3,1.21825508387,1,0.95,0.887352886232,1,0.83,0.774398208621,1,0.0027813850677,-0.00148024821182,-0.00120286852348,0.0121089408019,0.00883439046515,0.00771415136368
2014-10-29,108.11,0.1,0.0925840199981,1,0.4,0.371367561044,1,-0.06,-0.0554682444301,0,0.89,0.830069016974,1,1.9,1.78890876565,1,0.62,0.57679784166,1,0.000925411874297,0.003706796942,-0.000554836337518,0.00826642890529,0.0177309609712,0.00575140731971
2014-10-30,108.97,0.86,0.795486078994,1,0.96,0.888806591982,1,1.26,1.16980781729,1,0.83,0.767523580544,1,2.88,2.71467621831,1,0.32,0.294523699954,1,0.00792338768411,0.00884879955841,0.0116301846261,0.00764593103494,0.0267848245176,0.00294090828636
2014-10-31,112.09,3.12,2.86317335046,1,3.98,3.68143557488,1,4.08,3.77742801592,1,3.92,3.62392530276,1,5.43,5.09094318395,1,3.11,2.85373463021,1,0.0282295050442,0.0361528927283,0.0370783046026,0.0355980563908,0.0496559148605,0.0281377408781
2014-11-03,114.19,2.1,1.87349451334,1,5.22,4.79030925943,1,6.08,5.62390158172,1,6.48,6.01615448891,1,7.3,6.82945083731,1,5.18,4.75185762774,1,0.0185616076806,0.0467911127248,0.0547145004089,0.0584212973509,0.0660634594277,0.0464241065733
2014-11-04,113.29,-0.9,-0.78816008407,0,1.2,1.07056829334,1,4.32,3.96439386987,1,5.28,4.8884362559,1,6.58,6.16624496298,1,4.43,4.06944699614,1,-0.00791282482816,0.0106487828524,0.0388782878966,0.047727087455,0.0598360282569,0.0398882498793
2014-11-05,114.51,1.22,1.07688233736,1,0.32,0.280234696558,1,2.42,2.15897939156,1,6.4,5.91989640181,1,7.29,6.79910464466,1,5.71,5.24816176471,1,0.0107112525399,0.00279842771169,0.0213600353922,0.0575129281206,0.0657793570259,0.0511508210034
2014-11-06,114.72,0.21,0.183390096935,1,1.43,1.26224732986,1,0.53,0.464138716175,1,5.75,5.2766816555,1,6.58,6.08470501202,1,6.0,5.51876379691,1,0.00183222142606,0.0125434739659,0.00463064913775,0.0514217618625,0.0590676928975,0.0537186070084
2014-11-07,114.97,0.25,0.217921896792,1,0.46,0.401711640905,1,1.68,1.48291993998,1,2.88,2.56936390401,1,6.8,6.28640103541,1,5.77,5.28388278388,1,0.00217684791434,0.0040090693404,0.0147203218803,0.0253691047326,0.0609671611235,0.0514901614548
2014-11-10,114.65,-0.32,-0.278333478299,0,-0.07,-0.0610181311018,0,0.14,0.122260064623,1,0.46,0.402837376303,1,6.94,6.44322718411,1,5.29,4.83723482078,1,-0.00278721546174,-0.000610367547397,0.00122185387867,0.00402028159036,0.0624415789412,0.0472388168882
2014-11-11,115.81,1.16,1.01177496729,1,0.84,0.730625380534,1,1.09,0.950139470014,1,2.52,2.22437990997,1,7.8,7.22155355986,1,6.11,5.56973564266,1,0.0100669078924,0.00727969243064,0.00945654034498,0.0220000143109,0.0697271017659,0.0542015499151
2014-11-12,115.15,-0.66,-0.569898972455,0,0.5,0.436109899695,1,0.18,0.156562581543,1,0.64,0.558903152563,1,7.04,6.51188604199,1,5.56,5.07345560726,1,-0.00571529092959,0.00435161696278,0.00156440150105,0.00557347084145,0.063086398962,0.0494894967914
2014-11-13,115.8,0.65,0.564481111594,1,-0.01,-0.00863483291599,0,1.15,1.0030527693,1,1.08,0.941422594142,1,6.83,6.26778012297,1,7.3,6.72811059908,1,0.0056289388722,-8.63520573915e-05,0.00998055583498,0.00937018828758,0.0607919501501,0.0651143921584
2014-11-14,116.5,0.7,0.604490500864,1,1.35,1.17238384716,1,0.69,0.595803471203,1,1.53,1.33078194312,1,4.41,3.93433847801,1,6.74,6.14067055394,1,0.00602670786686,0.0116556467391,0.00594035580947,0.0132200482401,0.0385891529728,0.0595951090282
2014-11-17,116.45,-0.05,-0.0429184549356,0,0.65,0.561312607945,1,1.3,1.12896222319,1,1.8,1.5699956389,1,2.26,1.97915754444,1,7.27,6.65872870489,1,-0.000429276675405,0.00559743119146,0.0112263700637,0.0155779870264,0.0195982686168,0.0644640999767
2014-11-18,116.63,0.18,0.154572778016,1,0.13,0.111587982833,1,0.83,0.716753022453,1,0.82,0.708056299111,1,3.34,2.94818607114,1,8.32,7.6816545102,1,0.00154453437261,0.0011152576972,0.00714196556406,0.00705561350667,0.0290556278176,0.0740090448553
2014-11-19,117.7,1.07,0.917431192661,1,1.25,1.07342206956,1,1.2,1.03004291845,1,2.55,2.21450282241,1,3.19,2.78578290106,1,9.42,8.69966752863,1,0.00913248356327,0.0106770179359,0.0102477412605,0.0219033879995,0.027476858841,0.0834185495201
2014-11-20,118.14,0.44,0.373831775701,1,1.51,1.29469261768,1,1.69,1.45126663804,1,2.34,2.0207253886,1,3.42,2.98117154812,1,10.23,9.48012232416,1,0.00373134761286,0.0128638311761,0.0144083655487,0.0200057967402,0.0293759850278,0.0905728155034
2014-11-21,117.58,-0.56,-0.474013881835,0,-0.12,-0.101954120646,0,0.95,0.81454171311,1,1.08,0.927038626609,1,2.61,2.27015743237,1,9.67,8.96117134649,1,-0.00475140890498,-0.00102006129212,0.00811242227115,0.00922767996835,0.0224477282085,0.0858214065985
2014-11-24,118.4,0.82,0.697397516584,1,0.26,0.220077873709,1,0.7,0.594732370433,1,1.95,1.67453842851,1,3.75,3.27082424771,1,11.05,10.2934326968,1,0.0069497694758,0.00219836057082,0.00592970818367,0.0166067261196,0.032184713146,0.0979741981251
2014-11-25,117.86,-0.54,-0.456081081081,0,0.28,0.23813573737,1,-0.28,-0.237006940918,0,1.23,1.05461716539,1,2.05,1.77014074778,1,10.8,10.087801233,1,-0.00457124304014,0.00237852643566,-0.00237288246932,0.0104909487068,0.0175465622135,0.0961080544445
2014-11-26,117.54,-0.32,-0.271508569489,0,-0.86,-0.726351351351,0,-0.04,-0.0340193910529,0,-0.16,-0.135938827528,0,2.39,2.07555362571,1,11.33,10.6675454289,1,-0.00271877822526,-0.0072900212654,-0.000340251789604,-0.00136031308173,0.0205430749178,0.101360434851
2014-11-28,118.69,1.15,0.978390335205,1,0.83,0.704225352113,1,0.29,0.244932432432,1,0.55,0.465549348231,1,2.89,2.49568221071,1,12.6,11.8767084551,1,0.00973635088391,0.00701757265865,0.00244632961851,0.00464469018932,0.0246504869295,0.112227261597
2014-12-01,118.32,-0.37,-0.311736456315,0,0.78,0.66360387953,1,0.46,0.390293568641,1,0.74,0.629358734479,1,1.82,1.56223175966,1,11.66,10.9319332458,1,-0.00312223366587,0.00661411721804,0.00389533899278,0.00627386542844,0.0155015453968,0.10374661323
2014-12-02,119.13,0.81,0.684584178499,1,0.44,0.370713623726,1,1.59,1.3527309852,1,0.73,0.616554054054,1,2.68,2.30141691713,1,12.24,11.4510244176,1,0.00682251540873,0.00370028174286,0.0134366326268,0.00614661136136,0.0227533374809,0.108415065525
2014-12-03,119.64,0.51,0.428103752203,1,1.32,1.11561866126,1,0.95,0.800404414862,1,1.78,1.51026641778,1,3.01,2.58081111206,1,12.93,12.1169524881,1,0.00427189995048,0.0110944153592,0.00797218169333,0.014989754352,0.0254807030588,0.114372359133
2014-12-04,119.73,0.09,0.0752256770311,1,0.6,0.503651473181,1,1.41,1.19168356998,1,2.19,1.86319550791,1,2.03,1.72472387426,1,12.51,11.6675993285,1,0.000751973967005,0.00502387391748,0.0118463893262,0.0184605065442,0.0171001934625,0.110356409329
2014-12-05,121.41,1.68,1.40315710348,1,1.77,1.47943831494,1,2.28,1.91387559809,1,2.72,2.2916842194,1,3.27,2.76790248857,1,13.27,12.2711300166,1,0.0139340398271,0.0146860137941,0.0189579137446,0.0226581954875,0.0273028856768,0.115746563602
2014-12-08,120.93,-0.48,-0.395354583642,0,1.2,1.00225507392,1,1.29,1.07823470411,1,2.61,2.20588235294,1,3.35,2.84912400068,1,12.76,11.7962466488,1,-0.0039613817587,0.00997265806843,0.0107246320354,0.0218190473946,0.0280929128231,0.111507802155
2014-12-09,118.98,-1.95,-1.61250310097,0,-2.43,-2.00148257969,0,-0.75,-0.626409421198,0,-0.15,-0.125912868295,0,0.58,0.489864864865,1,11.27,10.4632810324,1,-0.0162564540374,-0.0202178357961,-0.00628379596899,-0.00125992205151,0.00488668930985,0.0995129813971
2014-12-10,118.78,-0.2,-0.168095478232,0,-2.15,-1.7778880344,0,-2.63,-2.16621365621,0,-0.86,-0.718823136075,0,0.92,0.780587137282,1,10.77,9.9712989538,1,-0.00168236917205,-0.0179388232095,-0.0219002049682,-0.00721419117403,0.00777556317795,0.0950492271573
2014-12-11,119.44,0.66,0.555649099175,1,0.46,0.386619599933,1,-1.49,-1.23211775407,0,-0.29,-0.242211642863,0,1.9,1.6164709886,1,11.33,10.4800665988,1,0.00554111064322,0.00385874147118,-0.0123977125662,-0.00242505449782,0.0160354520464,0.0996649259263
2014-12-12,118.54,-0.9,-0.753516409913,0,-0.24,-0.202054217882,0,-0.44,-0.36981005211,0,-2.87,-2.36389094803,0,-0.15,-0.126379644452,0,9.57,8.78223364229,1,-0.00756369687124,-0.00202258622802,-0.00370495540007,-0.0239227911962,-0.00126459570872,0.0841778413709
2014-12-15,118.39,-0.15,-0.126539564704,0,-1.05,-0.879102478232,0,-0.39,-0.328338104058,0,-2.54,-2.10038865459,0,0.07,0.0591615956728,1,6.3,5.62048354001,1,-0.00126619693615,-0.00882989380739,-0.00328878316417,-0.0212276063736,0.000591441021001,0.0546821393905
2014-12-16,117.2,-1.19,-1.0051524622,0,-1.34,-1.13042011135,0,-2.24,-1.87541862023,0,-1.78,-1.49604975626,0,-1.93,-1.6200789054,0,3.01,2.6359576145,1,-0.0101023822806,-0.0113685792168,-0.018932276088,-0.0150735346168,-0.0163334566684,0.0260181494294
2014-12-17,117.41,0.21,0.179180887372,1,-0.98,-0.82777261593,0,-1.13,-0.953264720769,0,-1.37,-1.15339282708,0,-2.23,-1.86392510866,0,4.12,3.63668461471,1,0.00179020549921,-0.00831217678142,-0.00957837371757,-0.0116009599456,-0.0188151511196,0.0357211797567
2014-12-18,118.85,1.44,1.22647133975,1,1.65,1.40784982935,1,0.46,0.388546329927,1,-0.59,-0.493971868721,0,-0.88,-0.734987054205,0,4.34,3.79006200332,1,0.0121901111641,0.0139803166633,0.00387793438266,-0.00495195942473,-0.00737701392255,0.037200038381
2014-12-19,119.44,0.59,0.496424063946,1,2.03,1.72898390256,1,2.24,1.91126279863,1,0.9,0.759237388223,1,-1.97,-1.6226011037,0,4.72,4.11436541144,1,0.00495195942473,0.0171420705888,0.018932276088,0.00756369687124,-0.0163590943249,0.0403197763796
2014-12-22,119.93,0.49,0.410247823175,1,1.08,0.908708456037,1,2.52,2.14632484456,1,1.54,1.30078553932,1,-1.0,-0.826924667163,0,4.96,4.31416891363,1,0.00409408601269,0.00904604543743,0.0212361566015,0.0129239798201,-0.00830362655355,0.042237014478
2014-12-23,120.7,0.77,0.642041190695,1,1.26,1.05492297388,1,1.85,1.55658392932,1,3.5,2.98634812287,1,1.72,1.44562111279,1,6.05,5.27692978631,1,0.00639988885986,0.0104939748726,0.0154459342973,0.0294262509606,0.0143527163437,0.0514241187996
2014-12-24,120.43,-0.27,-0.223695111848,0,0.5,0.416909864087,1,0.99,0.828868050904,1,3.02,2.57218294864,1,1.65,1.38912274794,1,4.62,3.98929280718,1,-0.0022394568311,0.00416043202876,0.00825451804145,0.0253965886303,0.0137956286847,0.0391177540761
2014-12-26,120.49,0.06,0.0498214730549,1,-0.21,-0.173985086993,0,0.56,0.466939047778,1,1.64,1.37989061843,1,1.05,0.879102478232,1,5.34,4.63742943986,1,0.000498090662796,-0.0017413661683,0.00465852269156,0.013704568129,0.00875260870425,0.0453311356685
